DetectorAimsunID,DetectorFieldID,Time(sec),flow(vph),occupancy(%)
4660,608223,6000,24,7.5157
4662,608203,6000,180,1.6734
4663,608224,6000,12,13.0840
4664,608212,6000,156,35.7457
4665,608204,6000,108,1.0953
4666,608213,6000,0,0.0000
4669,608201,6000,252,2.7733
7633532,608230,6000,216,35.4145
7674949,608222,6000,0,0.0000
7674950,608221,6000,0,0.0000
7674955,608202,6000,204,16.4043
7674956,608206,6000,12,10.3512
7674957,608209,6000,432,53.7176
7678624,608205,6000,168,2.0498
7678625,608219,6000,120,1.3880
7678626,608207,6000,72,0.8892
7678627,608208,6000,60,0.6331
4656,608214,6300,0,0.0000
4659,608217,6300,60,0.6776
4660,608223,6300,24,0.5482
4662,608203,6300,132,1.3090
4663,608224,6300,36,12.8214
4664,608212,6300,132,13.7164
4665,608204,6300,60,0.6301
4666,608213,6300,0,0.0000
4669,608201,6300,204,2.2695
7633532,608230,6300,156,17.2485
7674949,608222,6300,0,0.0000
7674950,608221,6300,0,0.0000
7674955,608202,6300,120,8.4957
7674956,608206,6300,0,0.0000
7674957,608209,6300,324,48.3929
7678624,608205,6300,120,1.2472
7678625,608219,6300,60,0.7314
7678626,608207,6300,36,0.4090
7678627,608208,6300,108,1.0867
4656,608214,6600,0,0.0000
4659,608217,6600,48,0.5833
4660,608223,6600,24,11.7604
4662,608203,6600,180,1.8318
4663,608224,6600,60,22.0211
4664,608212,6600,168,8.2164
4665,608204,6600,168,1.6259
4666,608213,6600,0,0.0000
4669,608201,6600,192,2.2886
7633532,608230,6600,240,39.7863
7674949,608222,6600,0,0.0000
7674950,608221,6600,0,0.0000
7674955,608202,6600,72,9.5282
7674956,608206,6600,0,0.0000
7674957,608209,6600,420,55.3515
7678624,608205,6600,228,2.5968
7678625,608219,6600,24,0.2925
7678626,608207,6600,84,0.8734
7678627,608208,6600,60,0.5673
4656,608214,6900,0,0.0000
4659,608217,6900,120,1.3893
4660,608223,6900,60,17.6656
4662,608203,6900,192,1.9008
4663,608224,6900,0,0.0000
4664,608212,6900,156,12.3539
4665,608204,6900,60,0.6040
