DetectorAimsunID,DetectorFieldID,Time(sec),flow(vph),occupancy(%)
7674956,608206,27300,48,8.8582
7674957,608209,27300,816,44.2479
7678624,608205,27300,756,49.5966
7678625,608219,27300,552,16.2428
7678626,608207,27300,360,75.0576
7678627,608208,27300,576,75.0468
4656,608214,27600,0,0.0000
4659,608217,27600,540,10.1745
4660,608223,27600,0,100.0000
4662,608203,27600,0,100.0000
4663,608224,27600,0,100.0000
4664,608212,27600,756,87.8534
4665,608204,27600,0,100.0000
4666,608213,27600,84,99.9433
4669,608201,27600,72,97.7294
7633532,608230,27600,612,88.8792
7674949,608222,27600,0,0.0000
7674950,608221,27600,0,67.1401
7674955,608202,27600,912,55.8168
7674956,608206,27600,36,1.3438
7674957,608209,27600,840,64.1054
7678624,608205,27600,888,50.2775
7678625,608219,27600,516,20.6569
7678626,608207,27600,552,77.2399
7678627,608208,27600,636,76.0446
4656,608214,27900,0,0.0000
4659,608217,27900,552,8.3290
4660,608223,27900,0,100.0000
4662,608203,27900,0,100.0000
4663,608224,27900,0,100.0000
4664,608212,27900,504,92.3498
4665,608204,27900,0,100.0000
4666,608213,27900,108,99.7105
4669,608201,27900,96,96.1750
7633532,608230,27900,408,92.6110
7674949,608222,27900,0,0.0000
7674950,608221,27900,0,47.1800
7674955,608202,27900,1284,59.1906
7674956,608206,27900,60,2.8981
7674957,608209,27900,420,44.5580
7678624,608205,27900,384,48.0293
7678625,608219,27900,672,10.9151
7678626,608207,27900,480,65.5363
7678627,608208,27900,612,68.0892
4656,608214,28200,0,0.0000
4659,608217,28200,564,23.3887
4660,608223,28200,0,100.0000
4662,608203,28200,0,100.0000
4663,608224,28200,0,100.0000
4664,608212,28200,756,89.2254
4665,608204,28200,0,100.0000
4666,608213,28200,120,99.8993
4669,608201,28200,84,97.1128
7633532,608230,28200,624,86.1411
7674949,608222,28200,0,0.0000
7674950,608221,28200,0,34.0226
7674955,608202,28200,1032,56.6021
7674956,608206,28200,48,1.9886
7674957,608209,28200,420,41.1611
7678624,608205,28200,516,36.5332
7678625,608219,28200,636,26.0466
7678626,608207,28200,552,65.7081
7678627,608208,28200,648,75.3653
4656,608214,28500,0,0.0000
4659,608217,28500,576,22.4800
4660,608223,28500,0,100.0000
4662,608203,28500,0,100.0000
4663,608224,28500,0,99.7333
4664,608212,28500,516,92.3927
4665,608204,28500,0,100.0000
4666,608213,28500,108,99.9326
4669,608201,28500,108,95.9881
7633532,608230,28500,444,91.2648
7674949,608222,28500,0,0.0000
7674950,608221,28500,0,51.0843
7674955,608202,28500,1308,57.2563
7674956,608206,28500,36,0.9980
7674957,608209,28500,648,53.0182
7678624,608205,28500,684,51.2479
7678625,608219,28500,636,29.0553
7678626,608207,28500,504,64.9942
7678627,608208,28500,636,75.7536
4656,608214,28800,0,0.0000
4659,608217,28800,612,11.3293
4660,608223,28800,0,100.2667
4662,608203,28800,0,100.0000
4663,608224,28800,0,99.7333
4664,608212,28800,768,86.5139
4665,608204,28800,0,100.2667
4666,608213,28800,108,99.5133
4669,608201,28800,84,96.7291
7633532,608230,28800,600,88.6228
7674949,608222,28800,0,0.0000
7674950,608221,28800,0,25.3364
7674955,608202,28800,1080,57.4812
7674956,608206,28800,60,2.5694
7674957,608209,28800,876,57.7984
7678624,608205,28800,912,49.2186
7678625,608219,28800,648,13.5461
7678626,608207,28800,528,66.0337
7678627,608208,28800,648,75.9139
4656,608214,29100,0,0.0000
4659,608217,29100,660,23.2997
4660,608223,29100,0,100.0000
4662,608203,29100,0,100.0000
4663,608224,29100,0,100.0000
4664,608212,29100,540,91.6837
4665,608204,29100,0,100.0000
4666,608213,29100,156,99.2702
4669,608201,29100,132,94.9410
7633532,608230,29100,408,91.9124
7674949,608222,29100,0,0.0000
7674950,608221,29100,0,7.2567
7674955,608202,29100,1344,63.2312
7674956,608206,29100,72,2.6325
7674957,608209,29100,516,45.0609
7678624,608205,29100,528,52.1716
7678625,608219,29100,612,22.3818
7678626,608207,29100,468,28.4748
7678627,608208,29100,648,75.7783
4656,608214,29400,0,0.0000
4659,608217,29400,552,7.9932
4660,608223,29400,0,100.0000
4662,608203,29400,0,100.0000
4663,608224,29400,0,100.0000
4664,608212,29400,732,87.5858
4665,608204,29400,0,100.0000
4666,608213,29400,84,99.9876
4669,608201,29400,84,92.8302
7633532,608230,29400,600,88.5989
7674949,608222,29400,0,0.0000
7674950,608221,29400,0,1.9404
7674955,608202,29400,924,56.4276
7674956,608206,29400,84,3.0413
7674957,608209,29400,816,60.9523
7678624,608205,29400,840,46.4654
7678625,608219,29400,480,7.1776
7678626,608207,29400,552,76.8257
7678627,608208,29400,624,51.2030
4656,608214,29700,0,0.0000
4659,608217,29700,552,19.8991
4660,608223,29700,0,100.0000
4662,608203,29700,0,100.0000
4663,608224,29700,0,100.0000
4664,608212,29700,528,91.8984
4665,608204,29700,0,100.0000
4666,608213,29700,144,99.0936
4669,608201,29700,156,90.3594
7633532,608230,29700,396,91.9910
7674949,608222,29700,0,0.0000
7674950,608221,29700,0,7.2371
7674955,608202,29700,1128,56.0249
7674956,608206,29700,48,1.5673
7674957,608209,29700,840,52.0674
7678624,608205,29700,792,31.5860
7678625,608219,29700,564,8.5487
7678626,608207,29700,468,52.0869
7678627,608208,29700,624,52.6881
4656,608214,30000,0,0.0000
4659,608217,30000,588,11.8312
4660,608223,30000,0,100.0000
4662,608203,30000,0,100.0000
4663,608224,30000,0,100.0000
4664,608212,30000,756,88.9110
4665,608204,30000,0,100.0000
4666,608213,30000,96,99.9830
4669,608201,30000,72,97.4210
7633532,608230,30000,576,87.7021
7674949,608222,30000,0,0.0000
7674950,608221,30000,0,2.4413
7674955,608202,30000,1116,56.4747
7674956,608206,30000,72,2.8338
7674957,608209,30000,588,37.0275
7678624,608205,30000,624,53.8100
7678625,608219,30000,636,15.8433
7678626,608207,30000,504,79.5073
7678627,608208,30000,660,51.1305
4656,608214,30300,0,0.0000
4659,608217,30300,564,19.8293
4660,608223,30300,0,99.7333
4662,608203,30300,0,99.7333
4663,608224,30300,0,100.2667
4664,608212,30300,504,92.7751
4665,608204,30300,0,99.7333
4666,608213,30300,144,99.0633
4669,608201,30300,132,96.2594
7633532,608230,30300,396,91.7473
7674949,608222,30300,0,0.0000
7674950,608221,30300,0,39.0342
7674955,608202,30300,1068,56.5099
7674956,608206,30300,60,2.0532
7674957,608209,30300,600,43.5165
7678624,608205,30300,660,41.2593
7678625,608219,30300,492,19.6137
7678626,608207,30300,432,65.5778
7678627,608208,30300,588,78.0240
4656,608214,30600,0,0.0000
4659,608217,30600,660,38.0904
4660,608223,30600,0,100.0000
4662,608203,30600,0,100.0000
4663,608224,30600,0,100.0000
4664,608212,30600,744,87.0259
4665,608204,30600,0,100.0000
4666,608213,30600,72,99.6071
4669,608201,30600,60,97.6491
7633532,608230,30600,540,88.8024
7674949,608222,30600,0,0.0000
7674950,608221,30600,0,34.2795
7674955,608202,30600,1056,58.3241
7674956,608206,30600,36,14.1270
7674957,608209,30600,588,57.7465
7678624,608205,30600,732,52.9748
7678625,608219,30600,588,38.1337
7678626,608207,30600,504,66.8439
7678627,608208,30600,648,75.1766
4656,608214,30900,0,0.0000
4659,608217,30900,660,31.1264
4660,608223,30900,12,100.0000
4662,608203,30900,0,100.0000
4663,608224,30900,0,100.0000
4664,608212,30900,516,92.2553
4665,608204,30900,0,100.0000
4666,608213,30900,168,99.7641
4669,608201,30900,144,95.0294
7633532,608230,30900,348,91.9184
7674949,608222,30900,0,0.0000
7674950,608221,30900,0,8.2541
7674955,608202,30900,1416,60.2860
7674956,608206,30900,24,0.8401
7674957,608209,30900,852,39.6271
7678624,608205,30900,768,42.7762
7678625,608219,30900,672,20.4804
7678626,608207,30900,396,82.6501
7678627,608208,30900,624,52.5797
4656,608214,31200,0,0.0000
4659,608217,31200,492,9.1296
4660,608223,31200,0,100.0000
4662,608203,31200,0,100.0000
4663,608224,31200,24,100.0000
4664,608212,31200,732,87.9359
4665,608204,31200,24,65.9364
4666,608213,31200,96,100.0000
4669,608201,31200,84,96.5585
7633532,608230,31200,444,84.7166
7674949,608222,31200,0,0.0000
7674950,608221,31200,0,36.5908
7674955,608202,31200,864,54.7394
7674956,608206,31200,36,1.3436
7674957,608209,31200,840,50.4054
7678624,608205,31200,888,39.7254
7678625,608219,31200,504,8.5965
7678626,608207,31200,360,37.5543
7678627,608208,31200,636,27.3355
4656,608214,31500,0,0.0000
4659,608217,31500,636,39.0434
4660,608223,31500,0,100.0000
4662,608203,31500,0,100.0000
4663,608224,31500,36,100.0000
4664,608212,31500,516,91.2598
4665,608204,31500,36,98.8531
4666,608213,31500,132,99.1646
4669,608201,31500,120,95.8214
7633532,608230,31500,348,90.4084
7674949,608222,31500,0,0.0000
7674950,608221,31500,0,15.4512
7674955,608202,31500,1440,63.6830
7674956,608206,31500,36,1.2131
7674957,608209,31500,684,54.5903
7678624,608205,31500,708,53.1577
7678625,608219,31500,696,34.4691
7678626,608207,31500,384,6.7933
7678627,608208,31500,612,77.3377
4656,608214,31800,0,0.0000
4659,608217,31800,564,9.6546
4660,608223,31800,0,100.0000
4662,608203,31800,0,100.0000
4663,608224,31800,108,99.5031
4664,608212,31800,720,87.2352
4665,608204,31800,96,25.3608
4666,608213,31800,96,99.6498
4669,608201,31800,84,66.2671
7633532,608230,31800,432,74.6601
7674949,608222,31800,0,0.0000
7674950,608221,31800,0,90.7723
7674955,608202,31800,1044,60.0320
7674956,608206,31800,36,13.2472
7674957,608209,31800,624,38.5338
7678624,608205,31800,672,42.9853
7678625,608219,31800,612,20.4214
7678626,608207,31800,420,17.2186
7678627,608208,31800,600,76.5068
4656,608214,32100,0,0.0000
4659,608217,32100,588,12.4310
4660,608223,32100,0,100.0000
4662,608203,32100,0,100.2667
4663,608224,32100,24,99.7333
4664,608212,32100,528,92.0859
4665,608204,32100,36,24.0319
4666,608213,32100,108,99.9440
4669,608201,32100,84,92.2315
7633532,608230,32100,348,89.1454
7674949,608222,32100,0,0.0000
7674950,608221,32100,0,77.3385
7674955,608202,32100,1344,59.1253
7674956,608206,32100,24,0.8609
7674957,608209,32100,840,44.7663
7678624,608205,32100,864,36.3671
7678625,608219,32100,648,12.7945
7678626,608207,32100,372,18.7993
7678627,608208,32100,600,63.0133
4656,608214,32400,0,0.0000
4659,608217,32400,564,14.3091
4660,608223,32400,0,100.0000
4662,608203,32400,0,100.0000
4663,608224,32400,108,99.4672
4664,608212,32400,732,87.6130
4665,608204,32400,108,96.7685
4666,608213,32400,96,99.5073
4669,608201,32400,84,94.2526
7633532,608230,32400,432,81.3850
7674949,608222,32400,0,0.0000
7674950,608221,32400,0,2.1534
7674955,608202,32400,1008,56.3467
7674956,608206,32400,36,1.2326
7674957,608209,32400,696,42.1545
7678624,608205,32400,816,51.4695
7678625,608219,32400,576,10.2642
7678626,608207,32400,420,7.8204
7678627,608208,32400,672,44.8242
